seed,founder_id,is_extinct,extinction_step,total_individuals_ever_born,final_alive_count,final_lineage_share,founder_exploration_tendency,founder_site_fidelity,founder_risk_tolerance,founder_reproduction_timing,final_mean_exploration_tendency,final_std_exploration_tendency,final_mean_site_fidelity,final_std_site_fidelity,final_mean_risk_tolerance,final_std_risk_tolerance,final_mean_reproduction_timing,final_std_reproduction_timing,final_mean_generation,final_max_generation
0,36,True,679,16,0,0.0,0.4838709677419355,0.6451612903225806,0.1612903225806451,0.967741935483871,,,,,,,,,,
0,37,True,183,15,0,0.0,1.0,1.0,0.2580645161290322,0.3225806451612903,,,,,,,,,,
0,38,True,657,45,0,0.0,0.8064516129032258,1.0,0.935483870967742,0.6451612903225806,,,,,,,,,,
0,39,True,173,1,0,0.0,0.0967741935483871,0.8064516129032258,0.064516129032258,0.064516129032258,,,,,,,,,,
0,40,False,,45926,269,0.3288508557457212,0.2903225806451613,0.0,0.2903225806451613,0.3548387096774194,0.2680177479314066,0.2045990898622798,0.0251828756445616,0.0775346774584145,0.456289722988368,0.3044512551609469,0.122076987648399,0.1485102804152583,116.21933085501858,126.0
0,41,True,258,3,0,0.0,0.3548387096774194,0.8387096774193549,0.5806451612903226,0.967741935483871,,,,,,,,,,
0,42,True,367,12,0,0.0,0.0,0.0,0.5161290322580645,0.4193548387096774,,,,,,,,,,
0,43,True,3103,732,0,0.0,0.2903225806451613,0.032258064516129,0.935483870967742,0.4838709677419355,,,,,,,,,,
0,44,True,403,40,0,0.0,0.935483870967742,0.9032258064516128,0.5483870967741935,0.9032258064516128,,,,,,,,,,
0,45,True,2725,744,0,0.0,0.1290322580645161,0.1935483870967742,0.0,0.3870967741935484,,,,,,,,,,
0,46,True,1170,116,0,0.0,0.8387096774193549,0.5483870967741935,0.2580645161290322,0.5161290322580645,,,,,,,,,,
0,47,True,152,1,0,0.0,0.1935483870967742,0.4838709677419355,0.1935483870967742,0.1612903225806451,,,,,,,,,,
0,48,True,4104,1031,0,0.0,0.064516129032258,0.7741935483870968,0.2580645161290322,0.064516129032258,,,,,,,,,,
0,49,True,16,1,0,0.0,0.7741935483870968,0.5806451612903226,0.967741935483871,0.6774193548387096,,,,,,,,,,
0,50,False,,18102,52,0.0635696821515892,0.5483870967741935,0.0,0.2903225806451613,0.4193548387096774,0.1420595533498759,0.0391310888037472,0.031637717121588,0.0556897848964673,0.3188585607940447,0.0884903325113241,0.0700992555831265,0.0819304901289215,113.01923076923076,117.0
0,51,True,330,32,0,0.0,0.8709677419354839,0.7096774193548387,0.064516129032258,0.1935483870967742,,,,,,,,,,
0,52,True,923,200,0,0.0,1.0,0.0967741935483871,0.064516129032258,0.7741935483870968,,,,,,,,,,
0,53,False,,45698,342,0.4180929095354523,0.3225806451612903,0.032258064516129,0.7096774193548387,0.2903225806451613,0.2360875306545934,0.1468985755251345,0.0433880399924542,0.1270275143606275,0.6248820977174119,0.1640940910270368,0.0925297113752122,0.1297034860132959,115.76608187134502,125.0
0,54,True,563,31,0,0.0,0.1935483870967742,0.6451612903225806,0.5483870967741935,1.0,,,,,,,,,,
0,55,True,582,19,0,0.0,0.3225806451612903,0.2903225806451613,0.1612903225806451,0.8709677419354839,,,,,,,,,,
0,56,True,362,4,0,0.0,0.5483870967741935,0.3548387096774194,0.064516129032258,1.0,,,,,,,,,,
0,57,True,1400,36,0,0.0,0.1290322580645161,0.1290322580645161,0.0,0.6129032258064516,,,,,,,,,,
0,58,True,506,18,0,0.0,0.1290322580645161,0.935483870967742,0.1612903225806451,0.4193548387096774,,,,,,,,,,
0,59,True,316,9,0,0.0,0.1935483870967742,0.064516129032258,0.0,0.5161290322580645,,,,,,,,,,
0,60,True,165,2,0,0.0,0.064516129032258,0.032258064516129,0.8709677419354839,0.6774193548387096,,,,,,,,,,
0,61,True,2701,679,0,0.0,0.3870967741935484,0.1612903225806451,0.4838709677419355,0.5161290322580645,,,,,,,,,,
0,62,True,2869,2653,0,0.0,0.5161290322580645,0.0,0.3870967741935484,0.3870967741935484,,,,,,,,,,
0,63,True,564,12,0,0.0,0.1612903225806451,0.4838709677419355,0.8387096774193549,0.032258064516129,,,,,,,,,,
0,64,True,208,8,0,0.0,0.6451612903225806,0.3870967741935484,0.6129032258064516,1.0,,,,,,,,,,
0,65,True,558,40,0,0.0,0.8064516129032258,0.0,0.7419354838709677,0.5161290322580645,,,,,,,,,,
0,66,True,36,1,0,0.0,0.1935483870967742,0.6129032258064516,1.0,0.9032258064516128,,,,,,,,,,
0,67,True,149,1,0,0.0,0.4193548387096774,0.8387096774193549,0.5806451612903226,0.9032258064516128,,,,,,,,,,
0,68,True,727,16,0,0.0,0.0,0.6774193548387096,0.2903225806451613,0.8387096774193549,,,,,,,,,,
0,69,True,264,7,0,0.0,0.4193548387096774,0.3225806451612903,0.7741935483870968,0.3548387096774194,,,,,,,,,,
0,70,True,556,32,0,0.0,0.4193548387096774,0.5483870967741935,0.8709677419354839,0.5161290322580645,,,,,,,,,,
0,71,True,188,3,0,0.0,0.6129032258064516,0.9032258064516128,0.1290322580645161,0.7419354838709677,,,,,,,,,,
0,72,True,102,1,0,0.0,0.6774193548387096,0.2903225806451613,0.4193548387096774,0.5161290322580645,,,,,,,,,,
0,73,True,359,3,0,0.0,0.2258064516129032,0.4838709677419355,0.4516129032258064,0.967741935483871,,,,,,,,,,
0,74,True,321,4,0,0.0,0.7419354838709677,0.8387096774193549,0.064516129032258,0.935483870967742,,,,,,,,,,
0,75,True,522,84,0,0.0,0.8064516129032258,0.935483870967742,0.6451612903225806,0.3870967741935484,,,,,,,,,,
0,76,True,739,17,0,0.0,0.1290322580645161,0.8064516129032258,0.2580645161290322,0.5161290322580645,,,,,,,,,,
0,77,True,48,1,0,0.0,0.2903225806451613,0.6451612903225806,0.2258064516129032,0.5806451612903226,,,,,,,,,,
0,78,True,104,1,0,0.0,0.3548387096774194,0.5806451612903226,0.1612903225806451,0.5161290322580645,,,,,,,,,,
0,79,True,141,1,0,0.0,0.1612903225806451,0.0,0.6451612903225806,0.4516129032258064,,,,,,,,,,
0,80,True,2209,225,0,0.0,0.4838709677419355,0.6451612903225806,0.7741935483870968,0.2258064516129032,,,,,,,,,,
0,81,True,1117,109,0,0.0,0.7419354838709677,0.5483870967741935,0.1612903225806451,0.8387096774193549,,,,,,,,,,
0,82,True,608,15,0,0.0,0.6129032258064516,0.7096774193548387,0.4838709677419355,0.4516129032258064,,,,,,,,,,
0,83,True,523,31,0,0.0,0.0,0.064516129032258,0.3225806451612903,0.5483870967741935,,,,,,,,,,
0,84,True,17,1,0,0.0,0.967741935483871,0.6129032258064516,0.3870967741935484,0.935483870967742,,,,,,,,,,
0,85,True,395,33,0,0.0,0.8064516129032258,0.5161290322580645,0.5806451612903226,0.2903225806451613,,,,,,,,,,
0,86,True,215,9,0,0.0,0.8064516129032258,1.0,0.8387096774193549,0.1935483870967742,,,,,,,,,,
0,87,False,,25815,95,0.1161369193154034,0.9032258064516128,0.0,0.1935483870967742,0.0967741935483871,0.2974533106960952,0.1590113319842372,0.0166383701188455,0.0379850564541245,0.2193548387096774,0.2657019261408528,0.033276740237691,0.0462049268405407,114.72631578947367,126.0
0,88,True,203,1,0,0.0,0.032258064516129,0.8064516129032258,0.2258064516129032,0.935483870967742,,,,,,,,,,
0,89,False,,31992,60,0.0733496332518337,0.2903225806451613,0.064516129032258,0.967741935483871,0.032258064516129,0.453225806451613,0.2668156668364363,0.0591397849462365,0.145836739963184,0.3166666666666666,0.2479532355701663,0.110752688172043,0.1776993554628143,118.38333333333334,127.0
0,90,True,638,60,0,0.0,0.8387096774193549,0.935483870967742,0.1612903225806451,0.6774193548387096,,,,,,,,,,
0,91,True,188,1,0,0.0,0.2903225806451613,0.4838709677419355,0.5806451612903226,0.7741935483870968,,,,,,,,,,
0,92,True,1106,90,0,0.0,0.4193548387096774,0.064516129032258,0.7741935483870968,0.935483870967742,,,,,,,,,,
0,93,True,116,2,0,0.0,0.4516129032258064,0.7419354838709677,0.9032258064516128,0.3548387096774194,,,,,,,,,,
0,94,True,895,41,0,0.0,0.8387096774193549,0.8387096774193549,0.8709677419354839,0.9032258064516128,,,,,,,,,,
0,95,True,1371,412,0,0.0,0.8387096774193549,0.3870967741935484,0.935483870967742,0.6774193548387096,,,,,,,,,,
0,96,True,461,110,0,0.0,0.4838709677419355,0.8387096774193549,0.8387096774193549,0.5483870967741935,,,,,,,,,,
0,97,True,241,5,0,0.0,0.4516129032258064,0.5161290322580645,0.3548387096774194,0.4516129032258064,,,,,,,,,,
0,98,True,799,110,0,0.0,0.4516129032258064,0.2903225806451613,0.3548387096774194,0.7096774193548387,,,,,,,,,,
0,99,True,443,53,0,0.0,0.7419354838709677,0.7096774193548387,0.4838709677419355,0.3225806451612903,,,,,,,,,,
1,0,True,73,1,0,0.0,0.2258064516129032,0.8064516129032258,0.1935483870967742,0.5483870967741935,,,,,,,,,,
1,1,True,674,34,0,0.0,0.4193548387096774,0.8064516129032258,0.5483870967741935,0.3870967741935484,,,,,,,,,,
1,2,True,398,36,0,0.0,0.967741935483871,0.6451612903225806,0.7741935483870968,0.032258064516129,,,,,,,,,,
1,3,True,1966,737,0,0.0,0.1290322580645161,0.8387096774193549,1.0,0.1290322580645161,,,,,,,,,,
1,4,True,732,81,0,0.0,0.6129032258064516,1.0,0.967741935483871,0.064516129032258,,,,,,,,,,
1,5,True,23,1,0,0.0,0.2903225806451613,0.3225806451612903,0.9032258064516128,0.1935483870967742,,,,,,,,,,
1,6,True,1263,102,0,0.0,0.6774193548387096,0.032258064516129,0.0,0.8709677419354839,,,,,,,,,,
1,7,True,176,2,0,0.0,0.2580645161290322,0.967741935483871,0.0,0.5161290322580645,,,,,,,,,,
1,8,True,125,6,0,0.0,0.8064516129032258,0.7419354838709677,0.967741935483871,0.8387096774193549,,,,,,,,,,
1,9,True,2531,226,0,0.0,0.064516129032258,0.4516129032258064,0.0967741935483871,0.1935483870967742,,,,,,,,,,
1,10,True,481,9,0,0.0,0.0,0.3870967741935484,0.4516129032258064,1.0,,,,,,,,,,
1,11,True,3320,3030,0,0.0,0.4516129032258064,0.0967741935483871,0.032258064516129,0.2903225806451613,,,,,,,,,,
1,12,True,986,49,0,0.0,0.4516129032258064,0.0967741935483871,0.3548387096774194,0.7741935483870968,,,,,,,,,,
1,13,True,833,25,0,0.0,0.1290322580645161,0.1290322580645161,0.3225806451612903,0.7741935483870968,,,,,,,,,,
1,14,True,417,17,0,0.0,0.7096774193548387,0.935483870967742,0.4838709677419355,0.9032258064516128,,,,,,,,,,
1,15,True,2443,301,0,0.0,0.5483870967741935,0.064516129032258,0.6129032258064516,0.2580645161290322,,,,,,,,,,
