step,population_size,food_count,average_energy,average_age,birth_count,death_count,move_count,move_rate,eat_count,eat_rate,average_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,min_reproduction_timing,max_reproduction_timing
897,2805,1041,11.675757575757563,84.19429590017825,27,27,424,0.15115864527629233,205,0.07308377896613191,0.0760738312920476,0.0,0.5806451612903226,0.5110459433040079,0.0,1.0,0.47364728882755447,0.0,1.0,0.2786728767753435,0.0,1.0
898,2804,1021,11.668794579172598,83.88623395149786,24,25,471,0.1679144385026738,220,0.0784313725490196,0.07591689291795131,0.0,0.5806451612903226,0.5105724540978326,0.0,1.0,0.47456398693111224,0.0,1.0,0.278266071510745,0.0,1.0
899,2807,997,11.730067687923038,84.15995724973281,21,18,406,0.144793152639087,224,0.07988587731811697,0.0757897882023053,0.0,0.5806451612903226,0.5104289966328418,0.0,1.0,0.4738269533539423,0.0,1.0,0.2772906443568498,0.0,1.0
900,2816,1003,11.693181818181806,84.17258522727273,27,18,414,0.14748842180263627,194,0.06911293195582473,0.07589122067448681,0.0,0.5806451612903226,0.5104930351906158,0.0,1.0,0.4732633797653959,0.0,1.0,0.2762784090909091,0.0,1.0
901,2814,1026,11.702238805970136,84.50923951670221,18,20,430,0.15269886363636365,177,0.06285511363636363,0.07561271981108283,0.0,0.5806451612903226,0.5112914689226677,0.0,1.0,0.4736341334800651,0.0,1.0,0.27657793979411693,0.0,1.0
902,2810,1023,11.758576512455502,84.86975088967972,17,21,424,0.15067519545131486,203,0.07213930348258707,0.07543336011938928,0.0,0.5806451612903226,0.5111583055906325,0.0,1.0,0.47413614969578693,0.0,1.0,0.2766616921134198,0.0,1.0
903,2800,1016,11.821821428571415,85.15678571428572,16,26,420,0.1494661921708185,207,0.07366548042704626,0.07527649769585254,0.0,0.5806451612903226,0.5116244239631337,0.0,1.0,0.474389400921659,0.0,1.0,0.2761290322580645,0.0,1.0
904,2809,1010,11.820185119259511,85.1943752224991,24,15,410,0.14642857142857144,206,0.07357142857142857,0.07495492598674766,0.0,0.5806451612903226,0.5116044051952824,0.0,1.0,0.4743738444401061,0.0,1.0,0.2762778626304849,0.0,1.0
905,2811,1014,11.835894699395222,85.3408039843472,22,20,391,0.13919544321822713,196,0.06977572089711641,0.07483274233713177,0.0,0.5806451612903226,0.5121010775639481,0.0,1.0,0.47380681883384407,0.0,1.0,0.2763452335869453,0.0,1.0
906,2808,1010,11.857834757834746,85.31054131054131,23,26,417,0.14834578441835647,204,0.07257203842049093,0.07474037312746991,0.0,0.5806451612903226,0.5131077106883558,0.0,1.0,0.47255537174892015,0.0,1.0,0.27688172043010756,0.0,1.0
907,2810,1008,11.846654804270448,85.09217081850534,23,21,419,0.1492165242165242,202,0.07193732193732194,0.0745379405349558,0.0,0.5806451612903226,0.5116174951211113,0.0,1.0,0.4730455745609,0.0,1.0,0.2759843875559637,0.0,1.0
908,2810,1010,11.83138790035586,85.13451957295374,21,21,405,0.14412811387900357,198,0.0704626334519573,0.07464125817931351,0.0,0.5806451612903226,0.5096774193548387,0.0,1.0,0.4727585811043508,0.0,1.0,0.2751463666628401,0.0,1.0
909,2817,1004,11.834824281150148,85.2229321973731,25,18,424,0.15088967971530248,206,0.07330960854092526,0.07501689053786342,0.0,0.5806451612903226,0.5103919749905528,0.0,1.0,0.4721449265404743,0.0,1.0,0.27514972459834874,0.0,1.0
910,2825,1016,11.763575221238925,84.96601769911504,29,21,403,0.14305999290024848,188,0.06673766418175364,0.07506708535540965,0.0,0.5806451612903226,0.5098258635455324,0.0,1.0,0.47210962032543535,0.0,1.0,0.27474735940622325,0.0,1.0
911,2824,1038,11.739907932011318,85.04426345609065,21,22,402,0.14230088495575222,178,0.06300884955752212,0.07495659325596273,0.0,0.5806451612903226,0.5101548935392488,0.0,1.0,0.4714657772091748,0.0,1.0,0.2752216028511377,0.0,1.0
912,2822,1030,11.760878809355056,85.144578313253,24,26,430,0.15226628895184136,208,0.07365439093484419,0.07465535767357857,0.0,0.5806451612903226,0.5100020575661279,0.0,1.0,0.47083971559863746,0.0,1.0,0.2758167394435427,0.0,1.0
913,2817,1040,11.785019524316636,85.2026979055733,17,22,389,0.13784549964564138,190,0.0673281360737066,0.07490237841675541,0.0,0.5806451612903226,0.5094644268095778,0.0,1.0,0.4694653429065467,0.0,1.0,0.27528713914367836,0.0,1.0
914,2817,1054,11.803443379481706,85.52964146254881,16,16,392,0.13915512957046502,186,0.06602768903088392,0.07503979296208503,0.0,0.5806451612903226,0.5103232677178879,0.0,1.0,0.46883552624045255,0.0,1.0,0.275539065810116,0.0,1.0
915,2819,1055,11.808407236608714,85.66193685704151,22,20,418,0.14838480653177138,199,0.0706425275115371,0.07500944054743731,0.0,0.5806451612903226,0.5098010047031091,0.0,1.0,0.469418347846983,0.0,1.0,0.2752291478332513,0.0,1.0
916,2807,1060,11.899928749554672,86.22693266832918,11,23,424,0.15040794608017027,195,0.06917346576800283,0.07472103152257605,0.0,0.5806451612903226,0.5084638633830171,0.0,1.0,0.47080455543169725,0.0,1.0,0.2751071629681557,0.0,1.0
917,2806,1049,11.947826086956509,86.23449750534569,20,21,423,0.15069469184182402,211,0.0751692198076238,0.07450624238383188,0.0,0.5806451612903226,0.5074149863196377,0.0,1.0,0.47084588324557974,0.0,1.0,0.2753201664635688,0.0,1.0
918,2809,1048,11.931256674973287,86.1057315770737,24,21,395,0.1407697790449038,201,0.07163221667854597,0.07420847735963894,0.0,0.5806451612903226,0.5072290678579221,0.0,1.0,0.46971141147693474,0.0,1.0,0.2761400567300956,0.0,1.0
919,2815,1067,11.876198934280627,85.9449378330373,28,22,390,0.13883944464222142,181,0.06443574225703097,0.0738325789262591,0.0,0.5806451612903226,0.5071105254111041,0.0,1.0,0.46966137626769033,0.0,1.0,0.2754483469890563,0.0,1.0
920,2824,1067,11.855701133144462,85.84100566572238,27,18,397,0.14103019538188277,200,0.07104795737122557,0.07401992141094764,0.0,0.5806451612903226,0.5059627158914374,0.0,1.0,0.4695238965548753,0.0,1.0,0.2755071735355935,0.0,1.0
921,2835,1044,11.858165784832439,85.86278659611993,27,16,432,0.1529745042492918,223,0.07896600566572239,0.07397166752005462,0.0,0.6129032258064516,0.5043181430278204,0.0,1.0,0.4708425783694601,0.0,1.0,0.2760425556124481,0.0,1.0
922,2836,1026,11.90980253878701,86.07122708039492,22,21,413,0.145679012345679,218,0.07689594356261023,0.07395695891532827,0.0,0.6129032258064516,0.5048910323490604,0.0,1.0,0.47141589699258385,0.0,1.0,0.2763547022157514,0.0,1.0
923,2844,1025,11.869796061884657,85.764064697609,30,22,403,0.1421015514809591,201,0.07087447108603667,0.07393040243183159,0.0,0.6129032258064516,0.5047411641940021,0.0,1.0,0.47217685222993516,0.0,1.0,0.2760083480785808,0.0,1.0
924,2846,1025,11.856605762473635,85.73120168657765,22,20,442,0.15541490857946555,200,0.07032348804500703,0.07375376873030626,0.0,0.6129032258064516,0.5055539183460658,0.0,1.0,0.47192437603427556,0.0,1.0,0.27596173463604834,0.0,1.0
925,2844,1033,11.817088607594926,85.53164556962025,22,24,425,0.1493323963457484,192,0.06746310611384398,0.07340864752052992,0.0,0.6129032258064516,0.5044576017422078,0.0,1.0,0.4728006896238828,0.0,1.0,0.2754639081711356,0.0,1.0
926,2854,1017,11.837175893482817,85.81534688156972,25,15,445,0.15646976090014064,216,0.0759493670886076,0.07338879218753531,0.0,0.6129032258064516,0.5040011754865836,0.0,1.0,0.47299771684336644,0.0,1.0,0.27492822750186496,0.0,1.0
927,2867,991,11.84007673526333,85.89989536100454,29,16,452,0.15837421163279608,226,0.07918710581639804,0.07308977575750757,0.0,0.6129032258064516,0.504044916007516,0.0,1.0,0.47273197790204435,0.0,1.0,0.2744017012275392,0.0,1.0
928,2863,996,11.88829898707648,86.11875654907439,20,24,403,0.14056505057551447,195,0.06801534705266829,0.07291021148580894,0.0,0.6129032258064516,0.5038364900341397,0.0,1.0,0.47225445900420265,0.0,1.0,0.2741315786508625,0.0,1.0
929,2869,998,11.879993028929928,86.07981875217845,26,20,397,0.13866573524275236,198,0.06915822563744324,0.07276897648950405,0.0,0.6129032258064516,0.502220623123714,0.0,1.0,0.4717503007679421,0.0,1.0,0.2740417589583872,0.0,1.0
930,2874,1010,11.851183020180919,86.16109951287405,21,16,384,0.13384454513767863,188,0.0655280585569885,0.07295665252430018,0.0,0.6129032258064516,0.5016050463555346,0.0,1.0,0.47265809145397,0.0,1.0,0.27330684445641684,0.0,1.0
931,2881,1011,11.836098576883012,86.23811176674765,25,18,405,0.1409185803757829,199,0.06924147529575504,0.07304811277446227,0.0,0.6129032258064516,0.5022897515423632,0.0,1.0,0.47241661161559045,0.0,1.0,0.2731802353573468,0.0,1.0
932,2888,1001,11.807790858725749,86.07375346260388,30,23,407,0.1412703922249219,210,0.07289135716765012,0.07307211151818425,0.0,0.6129032258064516,0.5021780895362344,0.0,1.0,0.472812974711822,0.0,1.0,0.27314359753373246,0.0,1.0
933,2888,1002,11.786495844875335,85.97506925207756,26,26,415,0.14369806094182824,199,0.06890581717451523,0.07294924492896078,0.0,0.6129032258064516,0.5020663926369404,0.0,1.0,0.47175185416852833,0.0,1.0,0.2727861674559914,0.0,1.0
934,2889,1008,11.760193838698498,85.79370024229837,25,24,426,0.14750692520775624,194,0.06717451523545706,0.0729798233566699,0.0,0.6129032258064516,0.5006643665069954,0.0,1.0,0.4719793655579004,0.0,1.0,0.27198829821681797,0.0,1.0
935,2887,1020,11.753792864565279,85.9154832005542,20,22,395,0.13672551055728627,188,0.06507442021460713,0.0728292568465982,0.0,0.6129032258064516,0.5001620166039085,0.0,1.0,0.47216107802496177,0.0,1.0,0.27165156373956667,0.0,1.0
936,2885,1014,11.81757365684574,86.25407279029463,18,20,392,0.13578108763422236,206,0.07135434707308624,0.07254430592050091,0.0,0.6129032258064516,0.5014591602840052,0.0,1.0,0.4721082350310281,0.0,1.0,0.27170570805613015,0.0,1.0
937,2894,1021,11.722149274360735,85.81237042156185,30,21,386,0.1337954939341421,193,0.06689774696707106,0.0730543727846267,0.0,0.6129032258064516,0.5018280312994627,0.0,1.0,0.47213366921550703,0.0,1.0,0.27186392313351315,0.0,1.0
938,2903,1018,11.695177402686863,85.79710644161213,25,16,419,0.14478230822391155,203,0.07014512785072564,0.07316124587467913,0.0,0.6129032258064516,0.5011945373529052,0.0,1.0,0.47338126298712124,0.0,1.0,0.27145444645694666,0.0,1.0
939,2897,1021,11.709285467725218,85.77908180876769,20,26,402,0.13847743713399932,197,0.06786083362039269,0.07306780095092809,0.0,0.6129032258064516,0.5014419811373279,0.0,1.0,0.4744284966650707,0.0,1.0,0.2704132194595076,0.0,1.0
940,2886,1026,11.725918225918214,85.8108108108108,19,30,412,0.1422160856057991,195,0.06731101139109423,0.07288802450092773,0.0,0.6129032258064516,0.5009165493036462,0.0,1.0,0.47369950595757043,0.0,1.0,0.26985670534057626,0.0,1.0
941,2883,1024,11.77353451266041,86.14602844259451,19,22,418,0.14483714483714483,202,0.06999306999306999,0.07270652210399113,0.0,0.6129032258064516,0.5014937397200496,0.0,1.0,0.47270428429167644,0.0,1.0,0.2696787620422275,0.0,1.0
942,2878,1015,11.809034051424586,86.31202223766505,21,26,412,0.14290669441553938,209,0.07249392993409642,0.07263108341366092,0.0,0.6129032258064516,0.5008966800421439,0.0,1.0,0.4729987222309399,0.0,1.0,0.2702033221995561,0.0,1.0
943,2881,1003,11.78646303366885,85.99514057618882,27,24,414,0.1438498957609451,212,0.07366226546212648,0.07238749986003963,0.0,0.6129032258064516,0.5011364781493881,0.0,1.0,0.4737602311025518,0.0,1.0,0.2704929963834242,0.0,1.0
944,2876,1002,11.821592489568834,86.15820584144646,19,24,395,0.1371051718153419,201,0.06976744186046512,0.0721656422450536,0.0,0.6129032258064516,0.500235542195702,0.0,1.0,0.47289021490421285,0.0,1.0,0.2702566288303648,0.0,1.0
945,2880,1006,11.794444444444432,86.13194444444444,25,21,419,0.1456884561891516,196,0.06815020862308763,0.0719758064516129,0.0,0.6129032258064516,0.500638440860215,0.0,1.0,0.473252688172043,0.0,1.0,0.2696796594982079,0.0,1.0
946,2897,997,11.747083189506371,86.00517777010701,29,12,407,0.14131944444444444,209,0.07256944444444445,0.0719208970347523,0.0,0.6129032258064516,0.500295077221152,0.0,1.0,0.47350429253844356,0.0,1.0,0.2691326956696026,0.0,1.0
947,2900,995,11.731586206896539,86.02206896551724,24,21,421,0.14532274767000344,202,0.06972730410769762,0.07202447163515016,0.0,0.6129032258064516,0.5003225806451613,0.0,1.0,0.4726473859844272,0.0,1.0,0.26924360400444936,0.0,1.0
948,2892,1001,11.775345781466099,86.35442600276625,13,21,427,0.14724137931034484,194,0.06689655172413793,0.0717440770981127,0.0,0.5161290322580645,0.5000669254450543,0.0,1.0,0.4725159505644046,0.0,1.0,0.26937491634319366,0.0,1.0
949,2895,996,11.75968911917097,86.34093264248705,22,19,421,0.14557399723374828,205,0.07088520055325034,0.0718257284528386,0.0,0.5161290322580645,0.49992757256671677,0.0,1.0,0.47251657473953984,0.0,1.0,0.26899548721377237,0.0,1.0
950,2903,987,11.701997933172567,85.9700310024113,29,21,414,0.14300518134715026,209,0.07219343696027634,0.07209449623859633,0.0,0.5161290322580645,0.4995721889480293,0.0,1.0,0.47249230495705224,0.0,1.0,0.26912093162801554,0.0,1.0
951,2906,976,11.700481761871975,86.08189951823813,21,18,420,0.14467791939373062,211,0.07268343093351705,0.0723419843260884,0.0,0.5161290322580645,0.49937837177807876,0.0,1.0,0.47234864462846615,0.0,1.0,0.2686099948937682,0.0,1.0
952,2902,983,11.732667126119903,86.11233631977946,19,23,371,0.1276668960770819,193,0.06641431520991053,0.07236388697450034,0.0,0.5483870967741935,0.5012338542940352,0.0,1.0,0.4729885951846335,0.0,1.0,0.2684577932905004,0.0,1.0
953,2905,996,11.723166953528386,86.25197934595525,24,21,387,0.13335630599586493,187,0.06443831840110269,0.07226694797623674,0.0,0.5483870967741935,0.5013380711787242,0.0,1.0,0.4743767697518183,0.0,1.0,0.2682138693020932,0.0,1.0
954,2908,1006,11.691471801925708,86.24552957359009,22,19,397,0.13666092943201377,190,0.06540447504302926,0.07210365177264054,0.0,0.5483870967741935,0.5009428939077961,0.0,1.0,0.47435328570794694,0.0,1.0,0.26833651328925767,0.0,1.0
955,2904,1018,11.689772727272715,86.38395316804407,20,24,424,0.14580467675378267,188,0.06464924346629987,0.07198080511863503,0.0,0.5483870967741935,0.5012996534257531,0.0,1.0,0.4727961432506887,0.0,1.0,0.2681507153647916,0.0,1.0
956,2900,1014,11.71862068965516,86.53793103448275,16,20,414,0.14256198347107438,204,0.07024793388429752,0.07203559510567296,0.0,0.5483870967741935,0.5025472747497219,0.0,1.0,0.4720244716351502,0.0,1.0,0.26835372636262517,0.0,1.0
957,2895,1018,11.722901554404132,86.27702936096719,26,31,403,0.13896551724137932,196,0.06758620689655172,0.0715471614017494,0.0,0.5483870967741935,0.5024012479803889,0.0,1.0,0.4721711515961892,0.0,1.0,0.26915148476238226,0.0,1.0
958,2900,994,11.7586896551724,86.32344827586206,23,18,391,0.13506044905008635,224,0.0773747841105354,0.07133481646273637,0.0,0.5483870967741935,0.5024026696329255,0.0,1.0,0.4717018909899889,0.0,1.0,0.26907675194660735,0.0,1.0
959,2912,998,11.705666208791197,86.24690934065934,29,17,404,0.1393103448275862,196,0.06758620689655172,0.07098546614675648,0.0,0.5483870967741935,0.5025035448422545,0.0,1.0,0.47235023041474655,0.0,1.0,0.2684885678837292,0.0,1.0
960,2908,997,11.739064649243453,86.46767537826685,21,25,388,0.13324175824175824,201,0.06902472527472528,0.07101655056129919,0.0,0.5483870967741935,0.5014420730354529,0.0,1.0,0.47276700536894883,0.0,1.0,0.26772640546656606,0.0,1.0
961,2923,991,11.717071501881616,86.58227848101266,25,10,416,0.14305364511691884,206,0.07083906464924347,0.0710604438656705,0.0,0.5806451612903226,0.5022568505622813,0.0,1.0,0.47227219052453845,0.0,1.0,0.26769889530199864,0.0,1.0
962,2922,979,11.71598220396987,86.4438740588638,25,26,409,0.13992473486144372,212,0.07252822442695861,0.0710185246516968,0.0,0.5806451612903226,0.5023073016714138,0.0,1.0,0.473460510918284,0.0,1.0,0.26655406151332495,0.0,1.0
963,2917,985,11.712821391840919,86.40281110730203,18,23,390,0.13347022587268995,194,0.06639288158795345,0.0711955500016588,0.0,0.5806451612903226,0.502759131675274,0.0,1.0,0.4725690335851018,0.0,1.0,0.2661815608170126,0.0,1.0
964,2914,993,11.71695264241591,86.4509265614276,17,20,371,0.12718546451834076,192,0.0658210490229688,0.0713241968693958,0.0,0.5806451612903226,0.5025461066707995,0.0,1.0,0.4729780592025151,0.0,1.0,0.26595744680851063,0.0,1.0
965,2917,994,11.7183064792595,86.57422008913267,21,18,383,0.13143445435827042,199,0.06829100892244337,0.07093014254592102,0.0,0.5806451612903226,0.5024937242195362,0.0,1.0,0.4732214935804572,0.0,1.0,0.26521945878996317,0.0,1.0
966,2914,1000,11.702916952642404,86.61873713109128,19,22,405,0.13884127528282483,194,0.0665066849502914,0.0708592556512498,0.0,0.5806451612903226,0.5022140058006952,0.0,1.0,0.4726127482454004,0.0,1.0,0.26446299289304137,0.0,1.0
967,2920,1014,11.684965753424645,86.7667808219178,26,20,390,0.1338366506520247,186,0.06382978723404255,0.07098983650022095,0.0,0.5806451612903226,0.5014913831197525,0.0,1.0,0.4724701723376049,0.0,1.0,0.2650243040212108,0.0,1.0
968,2920,993,11.704828767123274,86.70856164383562,20,20,415,0.1421232876712329,221,0.07568493150684931,0.07101193106495801,0.0,0.5806451612903226,0.501601855943438,0.0,1.0,0.4722492266902342,0.0,1.0,0.264494034467521,0.0,1.0
969,2915,993,11.745969125214396,86.72898799313894,26,31,402,0.13767123287671232,200,0.0684931506849315,0.07127759641454103,0.0,0.5806451612903226,0.5022851767830465,0.0,1.0,0.4713439938029104,0.0,1.0,0.2637082941404305,0.0,1.0
970,2906,995,11.76978664831382,86.68272539573297,20,29,412,0.14133790737564322,198,0.06792452830188679,0.07103212485846858,0.0,0.5483870967741935,0.502952734054126,0.0,1.0,0.4718380214461737,0.0,1.0,0.26420309482050486,0.0,1.0
971,2912,1007,11.73962912087911,86.77953296703296,25,19,416,0.14315209910529939,188,0.06469373709566414,0.07074175824175824,0.0,0.5483870967741935,0.5016948777029422,0.0,1.0,0.4727933356965615,0.0,1.0,0.2644784650833038,0.0,1.0
972,2914,1013,11.67796842827727,86.50102951269733,27,25,436,0.14972527472527472,194,0.06662087912087912,0.07061571501317333,0.0,0.5483870967741935,0.5027010870768481,0.0,1.0,0.473254809927602,0.0,1.0,0.26349990036973897,0.0,1.0
973,2906,998,11.701548520302811,86.63902271163111,17,25,435,0.14927934111187371,215,0.07378174330816746,0.07055480318806474,0.0,0.6129032258064516,0.5021645982727616,0.0,1.0,0.4741247252625269,0.0,1.0,0.2623493106587039,0.0,1.0
974,2899,1009,11.7146602276647,86.77888927216281,17,24,395,0.13592567102546455,189,0.06503785271851342,0.07056938432607461,0.0,0.6129032258064516,0.5034772836016869,0.0,1.0,0.4744461382679233,0.0,1.0,0.26161412722963423,0.0,1.0
975,2912,1008,11.637499999999989,86.39285714285714,31,18,414,0.14280786478095894,201,0.06933425319075544,0.0704205069124424,0.0,0.6129032258064516,0.5038771712158808,0.0,1.0,0.473757089684509,0.0,1.0,0.2616647465437788,0.0,1.0
976,2914,1009,11.631159917638973,86.4200411805079,21,19,419,0.14388736263736263,199,0.06833791208791208,0.0705825049261629,0.0,0.6129032258064516,0.502999977859942,0.0,1.0,0.4731330396085638,0.0,1.0,0.2614298049460889,0.0,1.0
977,2921,986,11.646011639849354,86.57993837726806,22,15,440,0.15099519560741248,223,0.07652711050102952,0.07021457521175911,0.0,0.6129032258064516,0.503406919857318,0.0,1.0,0.47385451292641717,0.0,1.0,0.261322348731654,0.0,1.0
978,2926,963,11.670232399179755,86.50683526999316,24,19,421,0.14412872304005478,223,0.07634371790482711,0.07045840407470289,0.0,0.7096774193548387,0.5039468171896015,0.0,1.0,0.47467642713822683,0.0,1.0,0.2612506339161687,0.0,1.0
979,2924,953,11.698974008207923,86.59439124487004,20,22,402,0.13738892686261106,210,0.07177033492822966,0.07016459997352278,0.0,0.7096774193548387,0.5035413265080976,0.0,1.0,0.47465910595295885,0.0,1.0,0.26163893914655134,0.0,1.0
980,2921,965,11.681102362204712,86.56110920917494,20,23,422,0.14432284541723667,188,0.06429548563611491,0.07022561871210699,0.0,0.7096774193548387,0.5038597033715807,0.0,1.0,0.47427416593963617,0.0,1.0,0.2612450442292189,0.0,1.0
981,2930,955,11.675153583617737,86.66825938566554,23,14,396,0.13557001027045532,210,0.0718931872646354,0.07008697566883187,0.0,0.7096774193548387,0.504326764284928,0.0,1.0,0.4737751844104371,0.0,1.0,0.2611692172189805,0.0,1.0
982,2938,960,11.640571817562956,86.58951667801226,25,17,395,0.1348122866894198,195,0.06655290102389079,0.07024748018182217,0.0,0.7096774193548387,0.5040404927644436,0.0,1.0,0.47475789982213046,0.0,1.0,0.2612486001010123,0.0,1.0
