step,population_size,food_count,average_energy,average_age,birth_count,death_count,age_death_count,energy_death_count,move_count,move_rate,non_move_count,eat_count,eat_rate,eat_per_move,eat_after_move_count,eat_without_move_count,eat_after_move_rate,eat_without_move_rate,total_eat_rate,shared_food_cell_count,shared_food_consumer_count,mean_consumers_per_shared_food,birth_rate,death_rate,age_death_rate,energy_death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing
57,1269,1226,13.920628833778938,28.117415287628052,10,7,0,7,913,0.7211690363349131,353,916,0.7235387045813586,0.8357064622124863,763,153,0.8357064622124863,0.43342776203966005,0.7235387045813586,165,863,5.2303030303030305,0.007898894154818325,0.005529225908372828,0.0,0.005529225908372828,0.5607666692086734,0.2760397910203092,0.0,1.0,0.4618063499326368,0.334513627663824,0.0,1.0,0.5462263911131446,0.24286585989163242,0.0,1.0,0.3687689061745342,0.29765319124647405,0.0,1.0
58,1274,1205,13.880813783286296,28.881475667189953,11,6,0,6,906,0.7139479905437353,363,925,0.7289204097714737,0.8278145695364238,750,175,0.8278145695364238,0.4820936639118457,0.7289204097714737,173,877,5.069364161849711,0.008668242710795903,0.004728132387706856,0.0,0.004728132387706856,0.5619587785486403,0.2762797394165625,0.0,1.0,0.46075353218210363,0.3346829726566284,0.0,1.0,0.5467412771560237,0.2425511379312125,0.0,1.0,0.36770142300096215,0.29701914617953457,0.0,1.0
59,1277,1185,13.868094565314596,29.6327329678935,12,9,0,9,892,0.7001569858712716,382,911,0.7150706436420722,0.8183856502242153,730,181,0.8183856502242153,0.4738219895287958,0.7150706436420722,171,862,5.04093567251462,0.009419152276295133,0.00706436420722135,0.0,0.00706436420722135,0.5598807689392983,0.2761651719767325,0.0,1.0,0.46037840705282035,0.3354236154396469,0.0,1.0,0.5468967085154217,0.24285159965400413,0.0,1.0,0.36615555611690703,0.29773303842059057,0.0,1.0
60,1281,1159,13.842796012643774,30.372365339578455,11,7,0,7,928,0.7267032106499608,349,949,0.7431480031323414,0.8297413793103449,770,179,0.8297413793103449,0.5128939828080229,0.7431480031323414,184,907,4.929347826086956,0.008613938919342208,0.00548159749412686,0.0,0.00548159749412686,0.5599204250711389,0.2758181547885686,0.0,1.0,0.4597466696884995,0.33551364801178785,0.0,1.0,0.5475057288912392,0.24235782550936522,0.0,1.0,0.3671778600387802,0.29792803188949746,0.0,1.0
61,1277,1141,13.910644446695724,31.108848864526234,8,12,0,12,897,0.7002341920374707,384,923,0.7205308352849337,0.8149386845039019,731,192,0.8149386845039019,0.5,0.7205308352849337,182,887,4.873626373626373,0.00624512099921936,0.00936768149882904,0.0,0.00936768149882904,0.5573546871447698,0.27536650217180947,0.0,1.0,0.4609088842296714,0.3362282774072587,0.0,1.0,0.5486397049536464,0.2416872476150673,0.0,1.0,0.36706494556293734,0.2977436107623366,0.0,1.0
62,1282,1119,13.880259197380868,31.76911076443058,14,9,0,9,885,0.6930305403288959,392,940,0.7361002349256069,0.8384180790960452,742,198,0.8384180790960452,0.5051020408163265,0.7361002349256069,178,896,5.033707865168539,0.01096319498825372,0.007047768206734534,0.0,0.007047768206734534,0.5569171153942932,0.2752319071296141,0.0,1.0,0.4613507120929999,0.33595660783572434,0.0,1.0,0.5485883951487092,0.24121216093704811,0.0,1.0,0.3691812188616577,0.2971597028630064,0.0,1.0
63,1288,1108,13.801507989939651,32.48990683229814,10,4,0,4,897,0.6996879875195008,385,928,0.7238689547581904,0.8115942028985508,728,200,0.8115942028985508,0.5194805194805194,0.7238689547581904,170,887,5.2176470588235295,0.0078003120124804995,0.0031201248049922,0.0,0.0031201248049922,0.5572280104187538,0.27569546035766557,0.0,1.0,0.4613303947104789,0.336091432263434,0.0,1.0,0.5484872770987778,0.24033059422758513,0.0,1.0,0.369014225606091,0.2969714347826902,0.0,1.0
64,1292,1097,13.7186569010195,33.06346749226006,15,11,0,11,907,0.7041925465838509,381,944,0.7329192546583851,0.8401323042998897,762,182,0.8401323042998897,0.4776902887139108,0.7329192546583851,172,905,5.261627906976744,0.011645962732919254,0.008540372670807454,0.0,0.008540372670807454,0.5573005093378608,0.2755492466885072,0.0,1.0,0.4592030360531309,0.33656934405541006,0.0,1.0,0.5496854089683411,0.23956175496441737,0.0,1.0,0.3694946569459702,0.2974023657655967,0.0,1.0
65,1287,1074,13.82664589144774,34.02797202797203,3,8,0,8,903,0.6989164086687306,389,951,0.7360681114551083,0.8283499446290143,748,203,0.8283499446290143,0.5218508997429306,0.7360681114551083,188,916,4.872340425531915,0.0023219814241486067,0.006191950464396285,0.0,0.006191950464396285,0.5576359124746221,0.27607936661553123,0.0,1.0,0.458455522971652,0.3365536394454613,0.0,1.0,0.5496904529162593,0.23892597953902917,0.0,1.0,0.368198110133594,0.296734118398257,0.0,1.0
66,1292,1064,13.747672803632538,34.7546439628483,12,7,0,7,897,0.696969696969697,390,929,0.7218337218337219,0.8182831661092531,734,195,0.8182831661092531,0.5,0.7218337218337219,174,893,5.132183908045977,0.009324009324009324,0.005439005439005439,0.0,0.005439005439005439,0.5577499250973734,0.27561909800659157,0.0,1.0,0.45887845800459404,0.3369914250832655,0.0,1.0,0.5498601817637071,0.23865633830596625,0.0,1.0,0.3686707280535304,0.2963852713070081,0.0,1.0
67,1296,1048,13.6792772085596,35.43364197530864,11,7,0,7,933,0.7221362229102167,359,939,0.7267801857585139,0.8403001071811361,784,155,0.8403001071811361,0.43175487465181056,0.7267801857585139,172,895,5.203488372093023,0.008513931888544891,0.005417956656346749,0.0,0.005417956656346749,0.5581192751891677,0.2754309410610201,0.0,1.0,0.4590800477897252,0.33734453464914177,0.0,1.0,0.5497062923138192,0.23912618348083495,0.0,1.0,0.36892672242134605,0.2971923995058224,0.0,1.0
68,1295,1035,13.667857175000014,36.18532818532819,10,11,0,11,918,0.7083333333333334,378,954,0.7361111111111112,0.8235294117647058,756,198,0.8235294117647058,0.5238095238095238,0.7361111111111112,179,920,5.139664804469274,0.007716049382716049,0.008487654320987654,0.0,0.008487654320987654,0.5573047702079961,0.27571509239976855,0.0,1.0,0.4593847303524723,0.33812210645817486,0.0,1.0,0.551625358076971,0.23842127405420577,0.0,1.0,0.3681654004234649,0.2966864237342886,0.0,1.0
69,1291,1029,13.67777089293354,36.98605731990705,5,9,0,9,920,0.7104247104247104,375,973,0.7513513513513513,0.85,782,191,0.85,0.5093333333333333,0.7513513513513513,172,939,5.459302325581396,0.003861003861003861,0.0069498069498069494,0.0,0.0069498069498069494,0.5574323480172909,0.27581984584989117,0.0,1.0,0.45865920391794307,0.3390993096387118,0.0,1.0,0.5510107193723296,0.2382251494385683,0.0,1.0,0.3675570325579071,0.296347585713053,0.0,1.0
70,1284,1017,13.724310123287907,37.8006230529595,8,15,0,15,931,0.721146398140976,360,970,0.7513555383423702,0.8464017185821697,788,182,0.8464017185821697,0.5055555555555555,0.7513555383423702,176,934,5.306818181818182,0.006196746707978312,0.011618900077459334,0.0,0.011618900077459334,0.557984122198774,0.2758104801317344,0.0,1.0,0.45799417144005633,0.3398642741789511,0.0,1.0,0.5514772384684956,0.23811374906900348,0.0,1.0,0.36672193749371923,0.29634377968156145,0.0,1.0
71,1284,1002,13.712726088164153,38.67211838006231,7,7,0,7,929,0.7235202492211839,355,971,0.7562305295950156,0.8503767491926802,790,181,0.8503767491926802,0.5098591549295775,0.7562305295950156,176,932,5.295454545454546,0.005451713395638629,0.005451713395638629,0.0,0.005451713395638629,0.5582855994372425,0.2758644632616277,0.0,1.0,0.45909958798110745,0.3400276767224909,0.0,1.0,0.5506481760627072,0.23857018916399586,0.0,1.0,0.365365289920611,0.29546395811082293,0.0,1.0
72,1286,974,13.723903808089247,39.48444790046656,7,5,0,5,936,0.7289719626168224,348,980,0.7632398753894081,0.8547008547008547,800,180,0.8547008547008547,0.5172413793103449,0.7632398753894081,176,928,5.2727272727272725,0.005451713395638629,0.003894080996884735,0.0,0.003894080996884735,0.5582451211558721,0.2759429639851866,0.0,1.0,0.4614458435759795,0.33990087805352825,0.0,1.0,0.5510209200822757,0.23808356377460604,0.0,1.0,0.3648723222796368,0.29519754096948225,0.0,1.0
73,1286,954,13.716068357434635,40.28304821150855,8,8,0,8,947,0.7363919129082426,339,976,0.7589424572317263,0.8479408658922915,803,173,0.8479408658922915,0.5103244837758112,0.7589424572317263,168,924,5.5,0.006220839813374806,0.006220839813374806,0.0,0.006220839813374806,0.5581698690613555,0.27565665674822926,0.0,1.0,0.46111975116640747,0.34005414583390414,0.0,1.0,0.550343651231626,0.23787418659145873,0.0,1.0,0.3659007675713641,0.2951840920690752,0.0,1.0
74,1293,939,13.618930117671056,40.97911832946636,11,4,0,4,923,0.7177293934681181,363,989,0.7690513219284604,0.8624052004333694,796,193,0.8624052004333694,0.5316804407713499,0.7690513219284604,172,946,5.5,0.008553654743390357,0.003110419906687403,0.0,0.003110419906687403,0.5590150437841479,0.2752458083177953,0.0,1.0,0.4606940598258613,0.3396804099653377,0.0,1.0,0.549285233141232,0.23766956101899028,0.0,1.0,0.3657909837088042,0.29502596353965427,0.0,1.0
75,1302,921,13.52843997137164,41.56144393241168,13,4,0,4,893,0.6906419180201083,400,989,0.7648878576952823,0.851063829787234,760,229,0.851063829787234,0.5725,0.7648878576952823,170,941,5.535294117647059,0.010054137664346482,0.0030935808197989174,0.0,0.0030935808197989174,0.5583717357910907,0.27472172842563636,0.0,1.0,0.460383529061989,0.339871263753196,0.0,1.0,0.5498736435260888,0.23694156300524752,0.0,1.0,0.3644517120063426,0.29467848504771105,0.0,1.0
76,1297,907,13.55375111414275,42.355435620663066,8,13,0,13,941,0.7227342549923195,361,1006,0.7726574500768049,0.8586609989373007,808,198,0.8586609989373007,0.5484764542936288,0.7726574500768049,176,968,5.5,0.006144393241167435,0.009984639016897081,0.0,0.009984639016897081,0.5587086825677121,0.27481019378652516,0.0,1.0,0.4589996766732161,0.3395622108735255,0.0,1.0,0.5497798890740417,0.23716173454224482,0.0,1.0,0.36396647349963934,0.29404345962687584,0.0,1.0
77,1297,884,13.557007013986931,43.141865844255975,8,8,0,8,945,0.7286044718581342,352,1002,0.7725520431765613,0.8539682539682539,807,195,0.8539682539682539,0.5539772727272727,0.7725520431765613,172,951,5.52906976744186,0.006168080185042405,0.006168080185042405,0.0,0.006168080185042405,0.5589325241873305,0.27454319269278826,0.0,1.0,0.45780585470191754,0.3393781107820613,0.0,1.0,0.5512970378292337,0.23641099819987,0.0,1.0,0.36307110702116546,0.2938433564053076,0.0,1.0
78,1295,877,13.536758288794976,43.927413127413125,7,9,0,9,928,0.7154973014649191,369,995,0.7671549730146492,0.8663793103448276,804,191,0.8663793103448276,0.5176151761517616,0.7671549730146492,163,951,5.8343558282208585,0.005397070161912105,0.006939090208172706,0.0,0.006939090208172706,0.5593473657989787,0.27469824084693917,0.0,1.0,0.45759123178478023,0.33950558142655524,0.0,1.0,0.5523228297421846,0.2364580650056827,0.0,1.0,0.36335782787395693,0.2937710259398751,0.0,1.0
79,1297,870,13.469226297454911,44.66692367000771,10,8,0,8,919,0.7096525096525097,376,965,0.7451737451737451,0.8541893362350381,785,180,0.8541893362350381,0.4787234042553192,0.7451737451737451,168,926,5.511904761904762,0.007722007722007722,0.006177606177606178,0.0,0.006177606177606178,0.5599771184122168,0.27442799985808786,0.0,1.0,0.45753227050016165,0.33935816996664175,0.0,1.0,0.553137513368319,0.23576604690514558,0.0,1.0,0.3626234237819285,0.2937299390977684,0.0,1.0
80,1301,847,13.443871123646305,45.26210607225212,12,8,0,8,906,0.6985350809560524,391,1008,0.7771781033153431,0.8543046357615894,774,234,0.8543046357615894,0.59846547314578,0.7771781033153431,172,957,5.563953488372093,0.009252120277563608,0.006168080185042405,0.0,0.006168080185042405,0.5616275321712826,0.27363811828248596,0.0,1.0,0.45808435198730507,0.33972991134060193,0.0,1.0,0.5544866231930773,0.23516300947763302,0.0,1.0,0.36289702710074134,0.2941662484173658,0.0,1.0
81,1297,844,13.41519614137931,46.11642251349267,5,9,0,9,955,0.7340507302075326,346,1000,0.7686395080707148,0.8544502617801047,816,184,0.8544502617801047,0.5317919075144508,0.7686395080707148,169,966,5.715976331360947,0.003843197540353574,0.006917755572636433,0.0,0.006917755572636433,0.5615937523316835,0.2739906336508689,0.0,1.0,0.4571840724251996,0.33968543393472694,0.0,1.0,0.5545303056681673,0.23437197175748323,0.0,1.0,0.3627975228194096,0.2940624155145918,0.0,1.0
82,1299,836,13.343655084287592,46.77829099307159,9,7,0,7,934,0.7201233616037008,363,982,0.7571318427139553,0.8479657387580299,792,190,0.8479657387580299,0.5234159779614325,0.7571318427139553,174,948,5.448275862068965,0.006939090208172706,0.005397070161912105,0.0,0.005397070161912105,0.5624425736919219,0.2738875411490098,0.0,1.0,0.45707616280513547,0.3392933301197023,0.0,1.0,0.5553900022349698,0.23374778606716248,0.0,1.0,0.3622637761056892,0.29413177452847084,0.0,1.0
83,1295,826,13.352792181026349,47.536679536679536,5,9,0,9,942,0.7251732101616628,357,998,0.7682832948421863,0.851380042462845,802,196,0.851380042462845,0.5490196078431373,0.7682832948421863,175,963,5.502857142857143,0.003849114703618168,0.006928406466512702,0.0,0.006928406466512702,0.5627101756134014,0.2737946166655354,0.0,1.0,0.4571677668451862,0.33918719102656303,0.0,1.0,0.5554116328309877,0.23241333759108615,0.0,1.0,0.3625856271017561,0.2938019759949335,0.0,1.0
84,1296,813,13.314146648905757,48.18827160493827,10,9,0,9,924,0.7135135135135136,371,1002,0.7737451737451737,0.8593073593073594,794,208,0.8593073593073594,0.5606469002695418,0.7737451737451737,168,957,5.696428571428571,0.007722007722007722,0.0069498069498069494,0.0,0.0069498069498069494,0.5617781760254879,0.2736111713866196,0.0,1.0,0.4552966945440064,0.3391871181849027,0.0,1.0,0.556152927120669,0.2318848376154663,0.0,1.0,0.36140979689366787,0.2937540884984632,0.0,1.0
85,1290,810,13.299478666671474,49.035658914728685,6,12,0,12,960,0.7407407407407407,336,1007,0.7770061728395061,0.86875,834,173,0.86875,0.5148809523809523,0.7770061728395061,166,970,5.843373493975903,0.004629629629629629,0.009259259259259259,0.0,0.009259259259259259,0.5624156039009752,0.2738587459694481,0.0,1.0,0.4547386846711678,0.3389791466657769,0.0,1.0,0.5568392098024506,0.2309796418799865,0.0,1.0,0.36134033508377095,0.29379655429034646,0.0,1.0
86,1294,808,13.192383044054823,49.701700154559504,9,5,0,5,923,0.7155038759689922,367,1008,0.7813953488372093,0.8656554712892741,799,209,0.8656554712892741,0.5694822888283378,0.7813953488372093,167,973,5.826347305389222,0.0069767441860465115,0.003875968992248062,0.0,0.003875968992248062,0.5619484469262601,0.27354433580484516,0.0,1.0,0.4547290222864835,0.3384572371040771,0.0,1.0,0.556439148426983,0.2303518587935289,0.0,1.0,0.362716258662811,0.29432903820325856,0.0,1.0
87,1295,800,13.127667982938858,50.48725868725869,7,6,0,6,949,0.7333848531684699,345,1007,0.7782071097372488,0.8672286617492097,823,184,0.8672286617492097,0.5333333333333333,0.7782071097372488,169,968,5.727810650887574,0.005409582689335394,0.00463678516228748,0.0,0.00463678516228748,0.563407647278615,0.2737572387444865,0.0,1.0,0.45619628845435295,0.33856980590989505,0.0,1.0,0.5570805828870344,0.229865734326839,0.0,1.0,0.3614148710922904,0.29345972622911903,0.0,1.0
88,1293,797,13.093733813502057,51.269141531322504,6,8,0,8,928,0.7166023166023165,367,995,0.7683397683397684,0.8599137931034483,798,197,0.8599137931034483,0.5367847411444142,0.7683397683397684,174,966,5.551724137931035,0.004633204633204633,0.006177606177606178,0.0,0.006177606177606178,0.5637053114786817,0.2739427525315279,0.0,1.0,0.45375845121373154,0.3377615411624517,0.0,1.0,0.5570191851907292,0.22970116278235175,0.0,1.0,0.3611256642466881,0.29332562769102266,0.0,1.0
89,1293,796,13.017093297933068,51.96674400618716,10,10,0,10,929,0.7184841453982985,364,1025,0.7927300850734725,0.8675995694294941,806,219,0.8675995694294941,0.6016483516483516,0.7927300850734725,179,1003,5.603351955307263,0.007733952049497293,0.007733952049497293,0.0,0.007733952049497293,0.5634308809220867,0.274115077231662,0.0,1.0,0.45415762293241524,0.3377849784454861,0.0,1.0,0.558266596811616,0.22852322150593707,0.0,1.0,0.360202579647232,0.29196210877044704,0.0,1.0
90,1291,794,12.939544096729085,52.70797831138652,8,10,0,10,970,0.7501933488012374,323,1003,0.7757153905645785,0.8639175257731959,838,165,0.8639175257731959,0.5108359133126935,0.7757153905645785,161,962,5.975155279503106,0.006187161639597835,0.007733952049497293,0.0,0.007733952049497293,0.5633792259063992,0.27401769663934,0.0,1.0,0.4539116963594113,0.3380006092877809,0.0,1.0,0.5588566002848505,0.22822439330910022,0.0,1.0,0.36128532520426776,0.29220084884185765,0.0,1.0
91,1285,790,12.906241914260464,53.56653696498054,7,13,0,13,981,0.7598760650658405,310,1023,0.7924089852827265,0.8766564729867482,860,163,0.8766564729867482,0.5258064516129032,0.7924089852827265,176,995,5.653409090909091,0.005422153369481022,0.010069713400464756,0.0,0.010069713400464756,0.5634241245136187,0.2741854670386794,0.0,1.0,0.4533952554286432,0.3381040531606736,0.0,1.0,0.5582276892180243,0.22838353885092103,0.0,1.0,0.36284674281410817,0.29274031783597676,0.0,1.0
92,1288,783,12.823049453064796,54.18012422360248,10,7,0,7,927,0.7214007782101167,358,1038,0.8077821011673152,0.8975188781014024,832,206,0.8975188781014024,0.5754189944134078,0.8077821011673152,172,1003,5.8313953488372094,0.007782101167315175,0.005447470817120622,0.0,0.005447470817120622,0.5635143257864155,0.2735338596247233,0.0,1.0,0.4542426367461431,0.33746520315860884,0.0,1.0,0.5579793628531357,0.2280123650761737,0.0,1.0,0.3637297134842717,0.2928510778888684,0.0,1.0
93,1283,784,12.791998172193559,54.92049883086516,7,12,0,12,939,0.7290372670807453,349,1008,0.782608695652174,0.8679446219382322,815,193,0.8679446219382322,0.5530085959885387,0.782608695652174,159,968,6.088050314465409,0.005434782608695652,0.009316770186335404,0.0,0.009316770186335404,0.5638247052020214,0.2735114968532175,0.0,1.0,0.454554597339904,0.33697106496974333,0.0,1.0,0.5568853242149197,0.22797617755728164,0.0,1.0,0.3638146481281271,0.2928712863332334,0.0,1.0
94,1284,787,12.687420275546799,55.39408099688473,14,13,0,13,912,0.7108339828526891,371,976,0.7607170693686672,0.8607456140350878,785,191,0.8607456140350878,0.5148247978436657,0.7607170693686672,159,938,5.89937106918239,0.010911925175370226,0.010132501948558068,0.0,0.010132501948558068,0.5638629283489096,0.27405086157190817,0.0,1.0,0.45402472113355447,0.33579219078740635,0.0,1.0,0.5569289518641343,0.2276579149598777,0.0,1.0,0.3650638126821425,0.2925361268976326,0.0,1.0
95,1289,779,12.565298035613067,55.948021722265324,11,6,0,6,953,0.7422118380062306,331,1039,0.809190031152648,0.887722980062959,846,193,0.887722980062959,0.5830815709969789,0.809190031152648,167,998,5.976047904191617,0.008566978193146417,0.004672897196261682,0.0,0.004672897196261682,0.5649791035811706,0.27337639807544417,0.0,1.0,0.45471608398608576,0.33550051185894575,0.0,1.0,0.5573963312395205,0.2271510750416776,0.0,1.0,0.3652243549638379,0.2928701215495294,0.0,1.0
96,1280,775,12.598690897818772,56.84453125,4,13,0,13,944,0.7323506594259116,345,1038,0.8052754072924748,0.8866525423728814,837,201,0.8866525423728814,0.5826086956521739,0.8052754072924748,168,1002,5.964285714285714,0.0031031807602792862,0.01008533747090768,0.0,0.01008533747090768,0.5646673387096774,0.2732222655202318,0.0,1.0,0.4538810483870968,0.33546554098861536,0.0,1.0,0.558366935483871,0.2264670052883227,0.0,1.0,0.36449092741935485,0.2925241336569456,0.0,1.0
97,1286,779,12.459996345072565,57.426127527216174,11,5,0,5,902,0.7046875,378,976,0.7625,0.8580931263858093,774,202,0.8580931263858093,0.5343915343915344,0.7625,169,949,5.615384615384615,0.00859375,0.00390625,0.0,0.00390625,0.5652686499774243,0.2727129871911197,0.0,1.0,0.45361962574625,0.33484562696040354,0.0,1.0,0.5579691968093111,0.22597933762474787,0.0,1.0,0.3646465659960869,0.29167136393348436,0.0,1.0
98,1279,777,12.476792876032231,58.31118060985145,5,12,0,12,925,0.7192846034214619,361,1019,0.7923794712286159,0.88,814,205,0.88,0.5678670360110804,0.7923794712286159,174,991,5.695402298850575,0.0038880248833592537,0.00933125972006221,0.0,0.00933125972006221,0.5651844939342733,0.27291980777938735,0.0,1.0,0.45398370702918106,0.3343378010541369,0.0,1.0,0.5580468612070922,0.22537964516483788,0.0,1.0,0.36472546596383265,0.29106266225514793,0.0,1.0
